BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not
2CKEPCy9T9zQMKorZoDrni,30azxhl7f2vgRl35eXnebg,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#232011),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,11nqBmMDX9nv7wKUZKJ$KD,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#235495),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2qFXrz$uXBDuC4PfYLtZqp,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#238483),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Uwb5BtsX29B5MdnRXMSbb,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#241366),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Gj7Ks1c5BgABcHURwsPGS,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#244406),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3yGZbfdoP2quCYqGG9S0JZ,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#248057),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3WeNBnm_1ElwCJEa4TmhIB,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#248467),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,25bhdbGpn0OO33BpSQj7PS,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#248850),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3iuRGlREP4qf3nDswKsWw_,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#249483),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1ZOJLfb2PDrB3IeR5M_8hV,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#252487),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3rauAPp7j8Nw6oa94yi1gA,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#259111),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,39kBqwt4v2zvea7oGp2oEZ,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#263337),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0$iC8vpLP1iBwf3DjUKkhs,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#293362),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1xxcOP5FX4AwLNM_G$IU9y,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#293852),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1VLeDOXir17fefwM3tkbrl,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#299403),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0wFd4rGCz1gPUyibBo$SoK,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#302621),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,22NvZzuPD0GO_P7_inGSGU,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#303071),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2zhjAvHdLDuANGLssa84MG,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#306300),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1UewjSaaD5J9Bw9QMvil8d,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108258),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2xYWXUDbT4tvMDtBQ4Ozca,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108417),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2nmmJqpn59two1OXHa1gqi,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108576),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2OOXHvCG51YeBgQ2jZ7CbB,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108771),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,18Fq9tXj1BqfwBSwkhBL9E,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108866),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1B0WWwSU9Ebgf_zPwgOSBm,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108961),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1DSrV1NmzDsOFC2B7sgDZp,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109056),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Zr50aqRX2wAja7XgxWUro,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109151),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0DxAZgm9r5fPzJJ1Cxp6l5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109246),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Y6GEPRLv979pJKNW51a7e,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109341),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,27IuZvI5vCTRtMhO_GFOxL,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109436),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1tcuaQ1v532AZVF0EkQRv6,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109531),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2r5DpMjcD2SxKJHMBYmpD8,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#117461),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Ke9Y94rXDhAnC9iBEYiAj,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#117620),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,28CEomXyDEYPtMMAm_3yyq,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#118878),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,15GSSYOO92mhAIQLtrHtmj,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#118967),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3tvFlUIPT5$fIi_9R0DTyu,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#119056),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1i6IN8Uv14vfgk48fzU80N,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#119145),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2EWHr2vvLEXhiQuQ0EXmUD,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122602),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0dMjugeQj6X9iOeqRaS5Ij,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122904),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2rU778hnn17RLqAy8pcldQ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#135447),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3BDtepfGL9reOcQA0rj4UQ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#135606),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3XrKPuV1j0wehIKQYpB8BR,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#135765),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Ne4ZiwNn5IQDnoNVbgtDB,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#135960),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,31JLFNEGDDSeD8NYWY3eO5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#137868),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Hop7C_uL2NwEiyQMadOw5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#138027),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2YXtbr2nr3yOwKw8mP6duX,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#138186),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0VM7lXhNz1lP1kHY7Raqie,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#138381),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,04PDIFJZXAA8R34kAXRvCn,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143009),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0yvv9KZmfCgxwgMryfcS2_,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#143104),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1__2Oqjbv5XAxtPkC13kkD,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143199),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2_KAmB$JbBc8f9puZ0mA$z,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#143294),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3tBu6dK258ax0Int5dfgqm,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#144882),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0PlRE4Ii52PviyywtXdEaS,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#144977),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,34ngXpjWTDMuxnTqkXJuOs,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#145136),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0EI4VcwrP4cugfy37C71Uo,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#145231),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0D7Id7MzH2uxJt4hcUb5uK,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157458),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3nt5yZBfzEhO2s4LtBCXiy,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#157647),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2nPLk4yavBremgrANqr6AV,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157836),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2Jwj7CPxf6Pv_NhzDSpOzC,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157989),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2oHf5xu9rCShA2vk8e$X0R,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#161362),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,31VQoYVW9Bh8tlVfSbrUH4,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#161451),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3nVqQsuY5B4O4ocypzjuS1,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#161540),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3h3rm8a1H8UArxBi_BZ7RP,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#161629),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1AFDBV3d96TgkinAIpUq1_,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#165551),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0bY94plmv9fQykS2LxZIhN,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#165640),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3zfa17c2jFkPWyt7IRJfIA,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#165729),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0X9NHFByPEEuoRYN$4mN72,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#165818),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1mCnWNPjj5uP2imcL40Lmh,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#171067),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2K8ZUQh1b52wykckodSuUf,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#171226),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2CnyhRKh1AdQxqW75pCDME,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#171385),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0P03HpiGnEb9_0bPNOY$bN,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#171580),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0msuzkNVv9QehlFe8gngO8,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#173388),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2$8H3Tz8X5yB2XpDW0lpsm,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#173483),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2WI7ATKxvDdQ9EyJ0yZVJ$,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#173578),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,17P2BjQBr7DgNAGE_cbD2D,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#173673),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2wcsSj3aD4rAlnEuPyjW$X,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#180497),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1ebZ4At2n50erKIkGzq26v,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#180586),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2wy3VKvk12o9RmHjJMAIIK,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#180675),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2YkYWM2HT9PgN0j7s0athM,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#180764),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3DSayuD19FMAxyeSl4WzCB,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#274145),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1WOqi8lsr82QR9BFfyxMwD,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#274234),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0GSCEc2jz2QQHsY7vU6wah,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#274323),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1JRydtVc97cvwHAKXmm4q6,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#274412),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1slaIgq$56dPYIGwNcrU3Z,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#48391),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,15aUjHH_zDFwnyYb4ICa27,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#48560),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,012R$oLYX6rQycbz9$kJUO,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#48723),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,104jchuGb5CQILanyKVN06,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#48918),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3zxpVdOwz7_OiVwJu4wqcL,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#50921),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3dWdsFnyrFJwiBaTTCZVqx,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#51016),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Js2CkhUz8Wvt1TkaIilzA,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#51111),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,02qFi5dEH0$Q61urORyM31,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#51206),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3n8U7gD5bFPQBGJuBBZyez,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#51947),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0jo4iKeAH5wAIqbBvltbXI,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#52042),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1U5753XdLBnxZmF2o6NTuz,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#52137),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0L1zhN9vf9PxJ5PoCj828n,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#52232),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0RYpA7Yb1C1Pwv3FB31h2i,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#63563),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,1$$sLFtS1Fquud_AL06huE,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#74134),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,35tbku5k197AncrC67czOQ,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#74229),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Gxt9wdyf0CP81hz3n6B$I,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#74328),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,03EsVWJLz4DP5qdjaBI8E0,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#74565),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0urQIRDLnF6Pf2S8VV_tQJ,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#76513),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,0gLFztMZT6kB3AGpbabR0y,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#79144),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,36luv8eiv6T8p4FqtPI9Cy,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#79303),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2r36KpN6z5Yvkd6nZ3NvOF,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#79462),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,3T6NXncNvBXx7h2iCZANrZ,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#80219),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,19KFf_kzDEigi2BNHjEY$n,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#82418),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
2CKEPCy9T9zQMKorZoDrni,2DqYWqOXXF_OkO0XhzIbjE,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#82513),Plaatsen kozijnen,18-6-2015,24-6-2015,On time
