BuildingGUID,GUID,ifcClass,Nl-sfb,Material,Task,Resource,TaskName,TaskStart,TaskFinish
2CKEPCy9T9zQMKorZoDrni,1UewjSaaD5J9Bw9QMvil8d,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108258),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2iPHXKEgfAxwWGEHx4Xlhl,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_120mm,ST00480,binnenwand_(#818687),Stelwerk kalkzandsteen,18-6-2015,18-6-2015
2CKEPCy9T9zQMKorZoDrni,3BDtepfGL9reOcQA0rj4UQ,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#135606),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1RnZoYMIz0HPNeJTWrDGhJ,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00480,binnenwand_(#785047),Stelwerk kalkzandsteen,18-6-2015,18-6-2015
2CKEPCy9T9zQMKorZoDrni,31JLFNEGDDSeD8NYWY3eO5,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#137868),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0D7Id7MzH2uxJt4hcUb5uK,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157458),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1VLeDOXir17fefwM3tkbrl,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#299403),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1rIm$2YZ19LBGNmm_tyqOB,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00970,merk B1sp_(#50130),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0X9NHFByPEEuoRYN$4mN72,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#165818),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1tcuaQ1v532AZVF0EkQRv6,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109531),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,3nt5yZBfzEhO2s4LtBCXiy,Door,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#157647),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,3yGZbfdoP2quCYqGG9S0JZ,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#248057),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,3Uwb5BtsX29B5MdnRXMSbb,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#241366),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,04PDIFJZXAA8R34kAXRvCn,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143009),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1B0WWwSU9Ebgf_zPwgOSBm,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108961),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1ZpiaR_XX9982q1eWrPFWH,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00970,merk B1_(#113293),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2odBn8x_50KBVd5gLDYab8,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#216980),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,3GNvlJOTnCZgas3iV__Q7h,Door,3130_buitenwandopeningen - gevuld met deuren,205 ongewapend beton,ST00970,merk A_(#73073),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2OOXHvCG51YeBgQ2jZ7CbB,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108771),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2DqYWqOXXF_OkO0XhzIbjE,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#82513),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,31psyY2YT12PZAzQa$w3EK,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#221829),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1SQtV9eAn5_Q1IsAvSwY8I,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#86282),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0ie65Ax7XBOPSqsSxPVRXk,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00480,binnenblad_(#770584),Stelwerk kalkzandsteen,18-6-2015,18-6-2015
2CKEPCy9T9zQMKorZoDrni,0$Z8oc2Rz1GxvVS7VYyyqq,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#222110),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,012R$oLYX6rQycbz9$kJUO,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#48723),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2qFXrz$uXBDuC4PfYLtZqp,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#238483),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0k3F6_X8z8WP9_LEMgMZi8,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00970,merk B1-R_(#134556),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0VM7lXhNz1lP1kHY7Raqie,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#138381),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2Ke9Y94rXDhAnC9iBEYiAj,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#117620),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,35tbku5k197AncrC67czOQ,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#74229),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0wFd4rGCz1gPUyibBo$SoK,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#302621),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1mCnWNPjj5uP2imcL40Lmh,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#171067),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,23TTW6cOXFG8iTd$PVxAFI,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00480,binnenwand_(#784865),Stelwerk kalkzandsteen,18-6-2015,18-6-2015
2CKEPCy9T9zQMKorZoDrni,2EWHr2vvLEXhiQuQ0EXmUD,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122602),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2NJMxOkDjAbPq2mPCmb$Tz,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00480,binnenblad_(#602974),Stelwerk kalkzandsteen,18-6-2015,18-6-2015
2CKEPCy9T9zQMKorZoDrni,26joghz8TBsOaP2ODbHqsr,Covering,4110_buitenwandafwerkingen,IFC_Vebo_kantplank_KP250x50,ST00970,kantplank_(#90222),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,31VQoYVW9Bh8tlVfSbrUH4,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#161451),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2swAdW_6v84PsgbDqk$qXg,Door,3230_binnenwandopeningen - gevuld met deuren,205 ongewapend beton,ST00970,merk A3_(#264611),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1slaIgq$56dPYIGwNcrU3Z,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#48391),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1gm7UbE1b63Qn1KBRi9Vzn,Covering,4110_buitenwandafwerkingen,IFC_Vebo_kantplank_KP250x50,ST00970,kantplank_(#146594),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0jo4iKeAH5wAIqbBvltbXI,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#52042),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,27IuZvI5vCTRtMhO_GFOxL,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109436),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2HU8K_V9v2Hw2ctUl4$hFK,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#85089),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2nIMdNYQL0hP76mDnx7THr,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00970,merk N_(#124372),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1BnpukGqn2OfhJzX1u$fmY,Door,3130_buitenwandopeningen - gevuld met deuren,205 ongewapend beton,ST00970,merk A2_(#128666),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0dMjugeQj6X9iOeqRaS5Ij,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122904),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1__2Oqjbv5XAxtPkC13kkD,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143199),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,22NvZzuPD0GO_P7_inGSGU,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#303071),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,3zxpVdOwz7_OiVwJu4wqcL,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#50921),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,2AteZfCsnB0vn3iJO7wGs6,Door,3130_buitenwandopeningen - gevuld met deuren,205 ongewapend beton,ST00970,merk F-R_(#81462),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,0TqwB_tNf3IRXB_H3ieIlh,Wall,3130_buitenwandopeningen - gevuld met deuren,IFC_kozijn_90x114,ST00970,kozijn_(#125502),Plaatsen kozijnen,18-6-2015,24-6-2015
2CKEPCy9T9zQMKorZoDrni,1D1obslj52We4OK_e5G8ml,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#770338),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,1oV1IaAx17z8tBkTjfXF60,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#771319),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2Z_O5EyOvEZx7it22WH8bw,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#682613),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2zRN8QypH3BfLHX4rjKN5M,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenwand_(#776823),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,1vtyYlUzr5Hu7P8PAUN7Yy,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00510,binnenwand_(#784646),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,1ojaKtktn2JR939OXn12cI,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#605907),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2_R3np1pLEDgQ05WlSUD2C,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#708407),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,1mxtkANs9AIxzJfMD63Vpg,Roof,4720_dakafwerkingen - bekledingen,IFC_isolatie_110mm_glaswol,ST00510,dakisolatie_(#797314),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,3Ib3hlDqD07wwdmR0Gsgk9,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_120mm,ST00510,binnenwand_(#786017),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,3zaIWtl1164ODDOMKPXAPD,Roof,4720_dakafwerkingen - bekledingen,IFC_isolatie_110mm_glaswol,ST00510,dakisolatie_(#797154),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2_h9juv2PD1hCVEkmVDTBL,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenwand_(#785834),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,3aDNQ8THHFderksY8ayZfX,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#682276),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,3zllf2stH5dxYtyv$76i1m,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00510,binnenwand_(#785230),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,3DDClYMsL2AASvvYqZ_JM1,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#606702),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2iPHXKEgfAxwWGEHx4Xlhl,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_120mm,ST00510,binnenwand_(#818687),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,1RnZoYMIz0HPNeJTWrDGhJ,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00510,binnenwand_(#785047),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,0ie65Ax7XBOPSqsSxPVRXk,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#770584),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,23TTW6cOXFG8iTd$PVxAFI,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST00510,binnenwand_(#784865),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2NJMxOkDjAbPq2mPCmb$Tz,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST00510,binnenblad_(#602974),Lijmwerk kalkzandsteen elementen,19-6-2015,23-6-2015
2CKEPCy9T9zQMKorZoDrni,2hI0ldtkv9dA1HH6UF1NJ$,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#783014),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,3zWICSvR1BhgORGDsiwJRb,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#783625),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,0b3vVFe8TADRmeWrlqGMgE,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782017),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,0T7PQVV694xgM1DyvzhAH1,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#783339),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,1IB8kYBAvESxAWXwIJ_2w0,Slab,2320_vloeren - constructief,IFC_breedplaat_betonvloer_ihw_290mm,ST00550,vloerveld_(#781879),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,0Q$4njmzvCVAmF$RuCztvV,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782295),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,2y2Fefv9H6gvHTJ84_X039,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782156),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,12ZjsATRDFReOezU0yxRuU,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782446),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,2OO$knNqn9MOhj2spyV4zN,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#783200),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,27OXjbvNj2Eu9aSbkEqSNx,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782593),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,1HdZSWPLD4jQVyucbKIHhv,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782732),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,1Z9jhi0_TAhgfRjYwB7pGE,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#783478),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,1tq_AX8QP05fuFtyITI7_4,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST00550,vloerveld_(#782871),Opstellen,24-6-2015,26-6-2015
2CKEPCy9T9zQMKorZoDrni,0ma4kDnDzAWua1U0OKMVnO,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#151066),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0pd6Cfl2nAZRZ2ploevLOa,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#117964),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,3Bf0L9Rw912AP7SBw5vVk9,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#138808),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0txDkbNhX2HOdZnBk1XJUf,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#98174),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0tjgsgjnj1$gtyZETVKyQ$,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#75110),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,3JbaWwH89DxP0TZOlKQ58z,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#67256),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,2O4x6FBVTBfvu4o3DSSwhd,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#114574),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,29X5ERvcT4eQv3Sq4DWy6s,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#122071),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1iVV3zLNT1lutCRZZNGVVr,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#161985),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1bON6A6u9CDwRLC6Q49OLI,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#115010),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,35wAcUBGn6P9T$1$sniLeZ,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#59608),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,24Xf6aru9FUfByK08E0cZV,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01050,gevelisolatie_(#149401),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,25463Pd5508PNhGLFOORUC,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#61918),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1FLrjIoVr7CPVfHWcI10j$,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#57677),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,3s_knxY6b8KQfbKTj6kuEf,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#174008),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1FlIsn2Nv5Yum77LTm8DHd,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#167210),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0nrGDtpSjErR5HQWktOidD,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#60266),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,2vlwZ4xpT6VgQFk3ZQ2Hs3,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#84921),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,2NdJgBGA94f9GjB3gsP0Aa,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01050,gevelisolatie_(#162981),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1HWTnDCSrBGe5lULAuVzDV,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#139572),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1crR78f4r8DQUinHHraa$K,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#139190),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,31uawuebbF1R4QdHOxz1lK,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#153826),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0ci7V20EX7QQ4QgCKD_Udk,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#139381),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,0IE5_R1VD1SR7bLjGY_tVb,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#95685),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1QBCf2ycz7su3zaIKjeEDZ,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01050,gevelisolatie_(#159565),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,3HwnMf0ur9XwemrH13bV74,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01050,buitenblad_(#61706),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,22z$XNREX7bQ1ULjUXW42c,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#109675),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1ElKUEhuf7fuEfm5K9A5AG,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01050,buitenblad_(#57162),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1ynIsYUOH6_vtTUiKrFcAE,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01050,gevelisolatie_(#190587),Metselwerk,25-6-2015,8-7-2015
2CKEPCy9T9zQMKorZoDrni,1Vl$haVCL8$vfhL9hPDY7v,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01050,gevelisolatie_(#63166),Metselwerk,25-6-2015,8-7-2015
